academic_year,course,cap_round,document_type,seat_quota_type,institute_code,choice_code,category,stage,cutoff_rank,cutoff_percentile,exam_type,institute_name,university,status_type,branch_name
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01003,0100310010,OPEN,Stage-I,2088.0,95.0999267,MHT-CET,"Government College of Pharmacy, Amravati",Maharashtra State,Approved Institute,Pharm D ( Doctor of Pharmacy)
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01003,0100310010,OBC,Stage-I,2789.0,93.9452319,MHT-CET,"Government College of Pharmacy, Amravati",Maharashtra State,Approved Institute,Pharm D ( Doctor of Pharmacy)
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01003,0100310010,VJ/DT,Stage-I,42315.0,34.9775785,MHT-CET,"Government College of Pharmacy, Amravati",Maharashtra State,Approved Institute,Pharm D ( Doctor of Pharmacy)
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01003,0100310010,SEBC,Stage-I,37452.0,44.9853319,MHT-CET,"Government College of Pharmacy, Amravati",Maharashtra State,Approved Institute,Pharm D ( Doctor of Pharmacy)
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01003,0100310010,SEBC,Stage-I,2088.0,95.0999267,MHT-CET,"Government College of Pharmacy, Amravati",Maharashtra State,Approved Institute,Pharm D ( Doctor of Pharmacy)
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01003,0100310010,OPEN,Stage-I,2789.0,93.9452319,MHT-CET,"Government College of Pharmacy, Amravati",Maharashtra State,Approved Institute,Pharm D ( Doctor of Pharmacy)
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01003,0100310010,SC,Stage-I,2088.0,95.0999267,MHT-CET,"Government College of Pharmacy, Amravati",Maharashtra State,Approved Institute,Pharm D ( Doctor of Pharmacy)
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01003,0100310010,EWS,Stage-I,2789.0,93.9452319,MHT-CET,"Government College of Pharmacy, Amravati",Maharashtra State,Approved Institute,Pharm D ( Doctor of Pharmacy)
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01003,0100382310,OPEN,Stage-I,4096.0,91.7047923,MHT-CET,"Government College of Pharmacy, Amravati",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01003,0100382310,SC,Stage-I,2644.0,98.5051762,MHT-CET,"Government College of Pharmacy, Amravati",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01003,0100382310,OBC,Stage-I,1881.0,95.4759487,MHT-CET,"Government College of Pharmacy, Amravati",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01003,0100382310,SEBC,Stage-I,2551.0,94.2788484,MHT-CET,"Government College of Pharmacy, Amravati",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01003,0100382310,SC,Stage-I,2734.0,94.0597718,MHT-CET,"Government College of Pharmacy, Amravati",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01003,0100382310,OBC,Stage-I,1794.0,95.689537,MHT-CET,"Government College of Pharmacy, Amravati",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01003,0100382310,OPEN,Stage-I,7225.0,86.9832325,MHT-CET,"Government College of Pharmacy, Amravati",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01003,0100382310,ST,Stage-I,2644.0,98.5051762,MHT-CET,"Government College of Pharmacy, Amravati",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01003,0100382310,OBC,Stage-I,4288.0,91.3015715,MHT-CET,"Government College of Pharmacy, Amravati",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01003,0100382310,SEBC,Stage-I,1881.0,95.4759487,MHT-CET,"Government College of Pharmacy, Amravati",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01003,0100382310,OPEN,Stage-I,2551.0,94.2788484,MHT-CET,"Government College of Pharmacy, Amravati",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01003,0100382310,SEBC,Stage-I,7225.0,86.9832325,MHT-CET,"Government College of Pharmacy, Amravati",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01003,0100382310,TFWS,Stage-I,2644.0,98.5051762,MHT-CET,"Government College of Pharmacy, Amravati",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01003,0100382310,EWS,Stage-I,4288.0,91.3015715,MHT-CET,"Government College of Pharmacy, Amravati",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01115,0111582310,OPEN,Stage-I,10050.0,82.9815065,MHT-CET,"J.S.P Mandal's Sudhakarrao Naik Institute of Pharmacy, Pusad Dist. Yavatmal",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01115,0111582310,SC,Stage-I,15495.0,76.1597181,MHT-CET,"J.S.P Mandal's Sudhakarrao Naik Institute of Pharmacy, Pusad Dist. Yavatmal",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01115,0111582310,VJ/DT,Stage-I,12364.0,80.1947756,MHT-CET,"J.S.P Mandal's Sudhakarrao Naik Institute of Pharmacy, Pusad Dist. Yavatmal",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01115,0111582310,OBC,Stage-I,11182.0,81.6303793,MHT-CET,"J.S.P Mandal's Sudhakarrao Naik Institute of Pharmacy, Pusad Dist. Yavatmal",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01115,0111582310,OPEN,Stage-I,3553.0,92.6139984,MHT-CET,"J.S.P Mandal's Sudhakarrao Naik Institute of Pharmacy, Pusad Dist. Yavatmal",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01115,0111582310,OBC,Stage-I,7389.0,86.7024202,MHT-CET,"J.S.P Mandal's Sudhakarrao Naik Institute of Pharmacy, Pusad Dist. Yavatmal",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01115,0111582310,OPEN,Stage-I,11614.0,81.093815,MHT-CET,"J.S.P Mandal's Sudhakarrao Naik Institute of Pharmacy, Pusad Dist. Yavatmal",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01115,0111582310,ST,Stage-I,15495.0,76.1597181,MHT-CET,"J.S.P Mandal's Sudhakarrao Naik Institute of Pharmacy, Pusad Dist. Yavatmal",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01115,0111582310,OBC,Stage-I,12364.0,80.1947756,MHT-CET,"J.S.P Mandal's Sudhakarrao Naik Institute of Pharmacy, Pusad Dist. Yavatmal",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01115,0111582310,OBC,Stage-I,11027.0,81.861762,MHT-CET,"J.S.P Mandal's Sudhakarrao Naik Institute of Pharmacy, Pusad Dist. Yavatmal",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01115,0111582310,TFWS,Stage-I,15495.0,76.1597181,MHT-CET,"J.S.P Mandal's Sudhakarrao Naik Institute of Pharmacy, Pusad Dist. Yavatmal",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01115,0111582310,EWS,Stage-I,12364.0,80.1947756,MHT-CET,"J.S.P Mandal's Sudhakarrao Naik Institute of Pharmacy, Pusad Dist. Yavatmal",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01131,0113182310,OPEN,Stage-I,3862.0,93.486432,MHT-CET,"Vidya Bharati College of Pharmacy, Amravati",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01131,0113182310,SC,Stage-I,19077.0,90.9926555,MHT-CET,"Vidya Bharati College of Pharmacy, Amravati",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01131,0113182310,ST,Stage-I,13072.0,79.2442319,MHT-CET,"Vidya Bharati College of Pharmacy, Amravati",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01131,0113182310,OBC,Stage-I,4442.0,91.1366712,MHT-CET,"Vidya Bharati College of Pharmacy, Amravati",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01131,0113182310,SEBC,Stage-I,4835.0,90.4647906,MHT-CET,"Vidya Bharati College of Pharmacy, Amravati",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01131,0113182310,OPEN,Stage-I,3694.0,92.2475659,MHT-CET,"Vidya Bharati College of Pharmacy, Amravati",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01131,0113182310,OBC,Stage-I,3855.0,92.0510688,MHT-CET,"Vidya Bharati College of Pharmacy, Amravati",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01131,0113182310,TFWS,Stage-I,3862.0,93.486432,MHT-CET,"Vidya Bharati College of Pharmacy, Amravati",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01131,0113182310,EWS,Stage-I,19077.0,90.9926555,MHT-CET,"Vidya Bharati College of Pharmacy, Amravati",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01133,0113382310,OPEN,Stage-I,38789.0,81.5685735,MHT-CET,"Anuradha College Of Pharmacy, Chikhli",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01133,0113382310,SC,Stage-I,22721.0,67.3841748,MHT-CET,"Anuradha College Of Pharmacy, Chikhli",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01133,0113382310,ST,Stage-I,22221.0,68.1357922,MHT-CET,"Anuradha College Of Pharmacy, Chikhli",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01133,0113382310,OBC,Stage-I,10612.0,82.3322294,MHT-CET,"Anuradha College Of Pharmacy, Chikhli",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01133,0113382310,OPEN,Stage-I,49885.0,13.2012293,MHT-CET,"Anuradha College Of Pharmacy, Chikhli",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01133,0113382310,SC,Stage-I,21131.0,69.4936445,MHT-CET,"Anuradha College Of Pharmacy, Chikhli",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01133,0113382310,ST,Stage-I,24529.0,65.2777778,MHT-CET,"Anuradha College Of Pharmacy, Chikhli",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01133,0113382310,OBC,Stage-I,6416.0,88.1621095,MHT-CET,"Anuradha College Of Pharmacy, Chikhli",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01133,0113382310,SEBC,Stage-I,38648.0,42.3321296,MHT-CET,"Anuradha College Of Pharmacy, Chikhli",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01133,0113382310,OPEN,Stage-I,11574.0,81.1005447,MHT-CET,"Anuradha College Of Pharmacy, Chikhli",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01133,0113382310,ST,Stage-I,22721.0,67.3841748,MHT-CET,"Anuradha College Of Pharmacy, Chikhli",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01133,0113382310,OBC,Stage-I,22221.0,68.1357922,MHT-CET,"Anuradha College Of Pharmacy, Chikhli",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01133,0113382310,TFWS,Stage-I,38789.0,81.5685735,MHT-CET,"Anuradha College Of Pharmacy, Chikhli",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01133,0113382310,EWS,Stage-I,22721.0,67.3841748,MHT-CET,"Anuradha College Of Pharmacy, Chikhli",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01133,0113382310,ORPHAN,Stage-I,22221.0,68.1357922,MHT-CET,"Anuradha College Of Pharmacy, Chikhli",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01134,0113482310,OPEN,Stage-I,16550.0,75.0475837,MHT-CET,"Yavatmal Zilla Vikas Samitee's Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01134,0113482310,SC,Stage-I,30204.0,57.0754935,MHT-CET,"Yavatmal Zilla Vikas Samitee's Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01134,0113482310,ST,Stage-I,26164.0,62.9242587,MHT-CET,"Yavatmal Zilla Vikas Samitee's Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01134,0113482310,VJ/DT,Stage-I,18358.0,72.7429418,MHT-CET,"Yavatmal Zilla Vikas Samitee's Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01134,0113482310,OBC,Stage-I,20253.0,70.6305974,MHT-CET,"Yavatmal Zilla Vikas Samitee's Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01134,0113482310,OPEN,Stage-I,12799.0,79.7474064,MHT-CET,"Yavatmal Zilla Vikas Samitee's Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01134,0113482310,OBC,Stage-I,15683.0,75.8886529,MHT-CET,"Yavatmal Zilla Vikas Samitee's Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01134,0113482310,SEBC,Stage-I,39767.0,40.2286531,MHT-CET,"Yavatmal Zilla Vikas Samitee's Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01134,0113482310,OPEN,Stage-I,17381.0,74.0630785,MHT-CET,"Yavatmal Zilla Vikas Samitee's Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01134,0113482310,OBC,Stage-I,30204.0,57.0754935,MHT-CET,"Yavatmal Zilla Vikas Samitee's Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01134,0113482310,SEBC,Stage-I,26164.0,62.9242587,MHT-CET,"Yavatmal Zilla Vikas Samitee's Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01134,0113482310,SC,Stage-I,16550.0,75.0475837,MHT-CET,"Yavatmal Zilla Vikas Samitee's Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01134,0113482310,TFWS,Stage-I,16550.0,75.0475837,MHT-CET,"Yavatmal Zilla Vikas Samitee's Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01134,0113482310,EWS,Stage-I,30204.0,57.0754935,MHT-CET,"Yavatmal Zilla Vikas Samitee's Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01134,0113482310,ORPHAN,Stage-I,26164.0,62.9242587,MHT-CET,"Yavatmal Zilla Vikas Samitee's Pataldhamal Wadhwani College of Pharmacy, Yavatmal",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01135,0113582310,OPEN,Stage-I,10713.0,82.1525949,MHT-CET,"Shri Gurudatta Shikshan Prasarak Sanstha's Institute of Pharmacy, Kaulkhad, Akola",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01135,0113582310,SC,Stage-I,27024.0,61.195309,MHT-CET,"Shri Gurudatta Shikshan Prasarak Sanstha's Institute of Pharmacy, Kaulkhad, Akola",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01135,0113582310,OBC,Stage-I,12094.0,80.4698018,MHT-CET,"Shri Gurudatta Shikshan Prasarak Sanstha's Institute of Pharmacy, Kaulkhad, Akola",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01135,0113582310,SEBC,Stage-I,14287.0,77.7901012,MHT-CET,"Shri Gurudatta Shikshan Prasarak Sanstha's Institute of Pharmacy, Kaulkhad, Akola",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01135,0113582310,OPEN,Stage-I,13440.0,95.1912968,MHT-CET,"Shri Gurudatta Shikshan Prasarak Sanstha's Institute of Pharmacy, Kaulkhad, Akola",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01135,0113582310,SC,Stage-I,11217.0,81.5685735,MHT-CET,"Shri Gurudatta Shikshan Prasarak Sanstha's Institute of Pharmacy, Kaulkhad, Akola",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01135,0113582310,ST,Stage-I,34260.0,77.3843096,MHT-CET,"Shri Gurudatta Shikshan Prasarak Sanstha's Institute of Pharmacy, Kaulkhad, Akola",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01135,0113582310,OPEN,Stage-I,43729.0,85.2926232,MHT-CET,"Shri Gurudatta Shikshan Prasarak Sanstha's Institute of Pharmacy, Kaulkhad, Akola",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01135,0113582310,ST,Stage-I,12094.0,80.4698018,MHT-CET,"Shri Gurudatta Shikshan Prasarak Sanstha's Institute of Pharmacy, Kaulkhad, Akola",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01135,0113582310,OBC,Stage-I,11217.0,81.5685735,MHT-CET,"Shri Gurudatta Shikshan Prasarak Sanstha's Institute of Pharmacy, Kaulkhad, Akola",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01135,0113582310,SEBC,Stage-I,34260.0,77.3843096,MHT-CET,"Shri Gurudatta Shikshan Prasarak Sanstha's Institute of Pharmacy, Kaulkhad, Akola",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01135,0113582310,EWS,Stage-I,27024.0,61.195309,MHT-CET,"Shri Gurudatta Shikshan Prasarak Sanstha's Institute of Pharmacy, Kaulkhad, Akola",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01136,0113682310,OPEN,Stage-I,19181.0,71.7088376,MHT-CET,"Dr. Rajendra Gode College of Pharmacy,Malkapur",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01136,0113682310,SC,Stage-I,34376.0,43.5338318,MHT-CET,"Dr. Rajendra Gode College of Pharmacy,Malkapur",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01136,0113682310,ST,Stage-I,34097.0,50.4913264,MHT-CET,"Dr. Rajendra Gode College of Pharmacy,Malkapur",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01136,0113682310,OBC,Stage-I,25752.0,63.1058313,MHT-CET,"Dr. Rajendra Gode College of Pharmacy,Malkapur",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01136,0113682310,SEBC,Stage-I,29724.0,57.5692865,MHT-CET,"Dr. Rajendra Gode College of Pharmacy,Malkapur",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01136,0113682310,OPEN,Stage-I,7340.0,86.8241565,MHT-CET,"Dr. Rajendra Gode College of Pharmacy,Malkapur",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01136,0113682310,SEBC,Stage-I,29654.0,57.5692865,MHT-CET,"Dr. Rajendra Gode College of Pharmacy,Malkapur",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01136,0113682310,OPEN,Stage-I,22393.0,67.8236662,MHT-CET,"Dr. Rajendra Gode College of Pharmacy,Malkapur",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01136,0113682310,OBC,Stage-I,34376.0,43.5338318,MHT-CET,"Dr. Rajendra Gode College of Pharmacy,Malkapur",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01136,0113682310,SEBC,Stage-I,34097.0,50.4913264,MHT-CET,"Dr. Rajendra Gode College of Pharmacy,Malkapur",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01136,0113682310,TFWS,Stage-I,34376.0,43.5338318,MHT-CET,"Dr. Rajendra Gode College of Pharmacy,Malkapur",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01136,0113682310,ORPHAN,Stage-I,34097.0,50.4913264,MHT-CET,"Dr. Rajendra Gode College of Pharmacy,Malkapur",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01157,0115782310,OPEN,Stage-I,40753.0,38.3392226,MHT-CET,"Shri Chhatrapati Shahumaharaj Shikshan Santha's Institute Of Pharmacy, Maregaon",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01157,0115782310,SC,Stage-I,46517.0,24.5067546,MHT-CET,"Shri Chhatrapati Shahumaharaj Shikshan Santha's Institute Of Pharmacy, Maregaon",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01157,0115782310,SEBC,Stage-I,49485.0,14.6016065,MHT-CET,"Shri Chhatrapati Shahumaharaj Shikshan Santha's Institute Of Pharmacy, Maregaon",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01157,0115782310,SEBC,Stage-I,44212.0,30.2026036,MHT-CET,"Shri Chhatrapati Shahumaharaj Shikshan Santha's Institute Of Pharmacy, Maregaon",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01157,0115782310,OPEN,Stage-I,40093.0,39.9563623,MHT-CET,"Shri Chhatrapati Shahumaharaj Shikshan Santha's Institute Of Pharmacy, Maregaon",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01157,0115782310,EWS,Stage-I,46517.0,24.5067546,MHT-CET,"Shri Chhatrapati Shahumaharaj Shikshan Santha's Institute Of Pharmacy, Maregaon",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round II,CAP_CUTOFF_MH_MINORITY,MH_State,01158,0115882310,OPEN,Stage-I,29284.0,55.2744499,MHT-CET,"Paramhansa Ramkrishna Maunibaba Shikshan Santha's Anuradha College of Pharmacy, Chikhali",Maharashtra State,Approved Institute,Pharmacy
